vrml-multi-use,udp,4235
vrml-multi-use,tcp,4236
vrml-multi-use,udp,4236
vrml-multi-use,tcp,4237
vrml-multi-use,udp,4237
vrml-multi-use,tcp,4238
vrml-multi-use,udp,4238
vrml-multi-use,tcp,4239
vrml-multi-use,udp,4239
vrml-multi-use,tcp,4240
vrml-multi-use,udp,4240
vrml-multi-use,tcp,4241
vrml-multi-use,udp,4241
vrml-multi-use,tcp,4242
vrml-multi-use,udp,4242
vrml-multi-use,tcp,4243
vrml-multi-use,udp,4243
vrml-multi-use,tcp,4244
vrml-multi-use,udp,4244
vrml-multi-use,tcp,4245
vrml-multi-use,udp,4245
vrml-multi-use,tcp,4246
vrml-multi-use,udp,4246
vrml-multi-use,tcp,4247
vrml-multi-use,udp,4247
vrml-multi-use,tcp,4248
vrml-multi-use,udp,4248
vrml-multi-use,tcp,4249
vrml-multi-use,udp,4249
vrml-multi-use,tcp,4250
vrml-multi-use,udp,4250
vrml-multi-use,tcp,4251
vrml-multi-use,udp,4251
vrml-multi-use,tcp,4252
vrml-multi-use,udp,4252
vrml-multi-use,tcp,4253
vrml-multi-use,udp,4253
vrml-multi-use,tcp,4254
vrml-multi-use,udp,4254
vrml-multi-use,tcp,4255
vrml-multi-use,udp,4255
vrml-multi-use,tcp,4256
vrml-multi-use,udp,4256
vrml-multi-use,tcp,4257
vrml-multi-use,udp,4257
vrml-multi-use,tcp,4258
vrml-multi-use,udp,4258
vrml-multi-use,tcp,4259
vrml-multi-use,udp,4259
vrml-multi-use,tcp,4260
vrml-multi-use,udp,4260
vrml-multi-use,tcp,4261
vrml-multi-use,udp,4261
vrml-multi-use,tcp,4262
vrml-multi-use,udp,4262
vrml-multi-use,tcp,4263
vrml-multi-use,udp,4263
vrml-multi-use,tcp,4264
vrml-multi-use,udp,4264
vrml-multi-use,tcp,4265
vrml-multi-use,udp,4265
vrml-multi-use,tcp,4266
vrml-multi-use,udp,4266
vrml-multi-use,tcp,4267
vrml-multi-use,udp,4267
vrml-multi-use,tcp,4268
vrml-multi-use,udp,4268
vrml-multi-use,tcp,4269
vrml-multi-use,udp,4269
vrml-multi-use,tcp,4270
vrml-multi-use,udp,4270
vrml-multi-use,tcp,4271
vrml-multi-use,udp,4271
vrml-multi-use,tcp,4272
vrml-multi-use,udp,4272
vrml-multi-use,tcp,4273
vrml-multi-use,udp,4273
vrml-multi-use,tcp,4274
vrml-multi-use,udp,4274
vrml-multi-use,tcp,4275
vrml-multi-use,udp,4275
vrml-multi-use,tcp,4276
vrml-multi-use,udp,4276
vrml-multi-use,tcp,4277
vrml-multi-use,udp,4277
vrml-multi-use,tcp,4278
vrml-multi-use,udp,4278
vrml-multi-use,tcp,4279
vrml-multi-use,udp,4279
vrml-multi-use,tcp,4280
vrml-multi-use,udp,4280
vrml-multi-use,tcp,4281
vrml-multi-use,udp,4281
vrml-multi-use,tcp,4282
vrml-multi-use,udp,4282
vrml-multi-use,tcp,4283
vrml-multi-use,udp,4283
vrml-multi-use,tcp,4284
vrml-multi-use,udp,4284
vrml-multi-use,tcp,4285
vrml-multi-use,udp,4285
vrml-multi-use,tcp,4286
vrml-multi-use,udp,4286
vrml-multi-use,tcp,4287
vrml-multi-use,udp,4287
vrml-multi-use,tcp,4288
vrml-multi-use,udp,4288
vrml-multi-use,tcp,4289
vrml-multi-use,udp,4289
vrml-multi-use,tcp,4290
vrml-multi-use,udp,4290
vrml-multi-use,tcp,4291
vrml-multi-use,udp,4291
vrml-multi-use,tcp,4292
vrml-multi-use,udp,4292
vrml-multi-use,tcp,4293
vrml-multi-use,udp,4293
vrml-multi-use,tcp,4294
vrml-multi-use,udp,4294
vrml-multi-use,tcp,4295
vrml-multi-use,udp,4295
vrml-multi-use,tcp,4296
vrml-multi-use,udp,4296
vrml-multi-use,tcp,4297
vrml-multi-use,udp,4297
vrml-multi-use,tcp,4298
vrml-multi-use,udp,4298
vrml-multi-use,tcp,4299
vrml-multi-use,udp,4299
corelccam,tcp,4300
corelccam,udp,4300
d-data,tcp,4301
d-data,udp,4301
d-data-control,tcp,4302
d-data-control,udp,4302
srcp,tcp,4303
srcp,udp,4303
owserver,tcp,4304
owserver,udp,4304
batman,tcp,4305
batman,udp,4305
pinghgl,tcp,4306
pinghgl,udp,4306
visicron-vs,tcp,4307
visicron-vs,udp,4307
compx-lockview,tcp,4308
compx-lockview,udp,4308
dserver,tcp,4309
dserver,udp,4309
mirrtex,tcp,4310
mirrtex,udp,4310
p6ssmc,tcp,4311
pscl-mgt,tcp,4312
perrla,tcp,4313
choiceview-agt,tcp,4314
choiceview-clt,tcp,4316
opentelemetry,tcp,4317
unknown,udp,4318
fdt-rcatp,tcp,4320
fdt-rcatp,udp,4320
rwhois,tcp,4321
rwhois,udp,4321
trim-event,tcp,4322
trim-event,udp,4322
trim-ice,tcp,4323
trim-ice,udp,4323
balour,tcp,4324
balour,udp,4324
geognosisman,tcp,4325
geognosisman,udp,4325
geognosis,tcp,4326
geognosis,udp,4326
jaxer-web,tcp,4327
jaxer-web,udp,4327
jaxer-manager,tcp,4328
jaxer-manager,udp,4328
publiqare-sync,tcp,4329
unknown,udp,4329
dey-sapi,tcp,4330
ktickets-rest,tcp,4331
unknown,udp,4331
getty-focus,tcp,4332
msql,tcp,4333
netconf-ch-ssh,tcp,4334
netconf-ch-tls,tcp,4335
restconf-ch-tls,tcp,4336
unknown,udp,4336
unknown,udp,4337
gaia,tcp,4340
gaia,udp,4340
lisp-data,tcp,4341
lisp-data,udp,4341
lisp-cons,tcp,4342
lisp-control,udp,4342
unicall,tcp,4343
unicall,udp,4343
vinainstall,tcp,4344
vinainstall,udp,4344
m4-network-as,tcp,4345
m4-network-as,udp,4345
elanlm,tcp,4346
elanlm,udp,4346
lansurveyor,tcp,4347
lansurveyor,udp,4347
itose,tcp,4348
itose,udp,4348
fsportmap,tcp,4349
fsportmap,udp,4349
net-device,tcp,4350
net-device,udp,4350
plcy-net-svcs,tcp,4351
plcy-net-svcs,udp,4351
pjlink,tcp,4352
pjlink,udp,4352
f5-iquery,tcp,4353
f5-iquery,udp,4353
qsnet-trans,tcp,4354
qsnet-trans,udp,4354
qsnet-workst,tcp,4355
qsnet-workst,udp,4355
qsnet-assist,tcp,4356
qsnet-assist,udp,4356
qsnet-cond,tcp,4357
qsnet-cond,udp,4357
qsnet-nucl,tcp,4358
qsnet-nucl,udp,4358
omabcastltkm,tcp,4359
omabcastltkm,udp,4359
matrix_vnet,tcp,4360
nacnl,tcp,4361
nacnl,udp,4361
afore-vdp-disc,tcp,4362
unknown,udp,4362
shadowstream,tcp,4366
wxbrief,tcp,4368
wxbrief,udp,4368
epmd,tcp,4369
epmd,udp,4369
elpro_tunnel,tcp,4370
elpro_tunnel,udp,4370
l2c-control,tcp,4371
l2c-disc,udp,4371
l2c-data,tcp,4372
l2c-data,udp,4372
remctl,tcp,4373
remctl,udp,4373
psi-ptt,tcp,4374
tolteces,tcp,4375
tolteces,udp,4375
bip,tcp,4376
bip,udp,4376
cp-spxsvr,tcp,4377
cp-spxsvr,udp,4377
cp-spxdpy,tcp,4378
cp-spxdpy,udp,4378
ctdb,tcp,4379
ctdb,udp,4379
unknown,udp,4380
unknown,tcp,4384
unknown,udp,4386
unknown,udp,4387
unknown,tcp,4388
xandros-cms,tcp,4389
xandros-cms,udp,4389
wiegand,tcp,4390
wiegand,udp,4390
apwi-imserver,tcp,4391
unknown,udp,4391
apwi-rxserver,tcp,4392
apwi-rxspooler,tcp,4393
apwi-disc,tcp,4394
apwi-disc,udp,4394
omnivisionesx,tcp,4395
omnivisionesx,udp,4395
fly,tcp,4396
ds-srv,tcp,4400
ds-srv,udp,4400
ds-srvr,tcp,4401
ds-srvr,udp,4401
ds-clnt,tcp,4402
ds-clnt,udp,4402
ds-user,tcp,4403
ds-user,udp,4403
ds-admin,tcp,4404
ds-admin,udp,4404
ds-mail,tcp,4405
ds-mail,udp,4405
ds-slp,tcp,4406
ds-slp,udp,4406
nacagent,tcp,4407
slscc,tcp,4408
unknown,udp,4408
netcabinet-com,tcp,4409
itwo-server,tcp,4410
found,tcp,4411
unknown,udp,4411
smallchat,tcp,4412
avi-nms,tcp,4413
unknown,udp,4413
updog,tcp,4414
brcd-vr-req,tcp,4415
pjj-player,tcp,4416
workflowdir,tcp,4417
axysbridge,tcp,4418
cbp,tcp,4419
nvm-express,tcp,4420
scaleft,tcp,4421
tsepisp,tcp,4422
thingkit,tcp,4423
unknown,udp,4423
netrockey6,tcp,4425
netrockey6,udp,4425
beacon-port-2,tcp,4426
beacon-port-2,udp,4426
drizzle,tcp,4427
omviserver,tcp,4428
unknown,udp,4428
omviagent,tcp,4429
rsqlserver,tcp,4430
rsqlserver,udp,4430
wspipe,tcp,4431
l-acoustics,tcp,4432
vop,tcp,4433
unknown,udp,4435
unknown,udp,4440
netblox,tcp,4441
netblox,udp,4441
saris,tcp,4442
saris,udp,4442
pharos,tcp,4443
pharos,udp,4443
krb524,tcp,4444
krb524,udp,4444
upnotifyp,tcp,4445
upnotifyp,udp,4445
n1-fwp,tcp,4446
n1-fwp,udp,4446
n1-rmgmt,tcp,4447
n1-rmgmt,udp,4447
asc-slmd,tcp,4448
asc-slmd,udp,4448
privatewire,tcp,4449
privatewire,udp,4449
camp,tcp,4450
camp,udp,4450
ctisystemmsg,tcp,4451
ctisystemmsg,udp,4451
ctiprogramload,tcp,4452
ctiprogramload,udp,4452
nssalertmgr,tcp,4453
nssalertmgr,udp,4453
nssagentmgr,tcp,4454
nssagentmgr,udp,4454
prchat-user,tcp,4455
prchat-user,udp,4455
prchat-server,tcp,4456
prchat-server,udp,4456
prRegister,tcp,4457
prRegister,udp,4457
mcp,tcp,4458
mcp,udp,4458
unknown,udp,4459
ntske,tcp,4460
unknown,udp,4462
unknown,tcp,4464
unknown,udp,4468
unknown,tcp,4471
unknown,tcp,4476
proxy-plus,tcp,4480
unknown,udp,4483
hpssmgmt,tcp,4484
hpssmgmt,udp,4484
assyst-dr,tcp,4485
icms,tcp,4486
icms,udp,4486
prex-tcp,tcp,4487
awacs-ice,tcp,4488
awacs-ice,udp,4488
unknown,udp,4491
unknown,udp,4497
unknown,udp,4499
sae-urn,tcp,4500
nat-t-ike,udp,4500
unknown,udp,4501
a25-fap-fgw,tcp,4502
unknown,udp,4506
unknown,udp,4507
unknown,udp,4508
unknown,udp,4512
unknown,tcp,4516
unknown,tcp,4517
unknown,udp,4523
unknown,udp,4524
unknown,tcp,4530
unknown,udp,4533
armagetronad,tcp,4534
ehs,tcp,4535
ehs,udp,4535
ehs-ssl,tcp,4536
ehs-ssl,udp,4536
wssauthsvc,tcp,4537
wssauthsvc,udp,4537
swx-gate,tcp,4538
swx-gate,udp,4538
unknown,udp,4540
unknown,udp,4541
worldscores,tcp,4545
worldscores,udp,4545
sf-lm,tcp,4546
sf-lm,udp,4546
lanner-lm,tcp,4547
lanner-lm,udp,4547
synchromesh,tcp,4548
synchromesh,udp,4548
aegate,tcp,4549
aegate,udp,4549
gds-adppiw-db,tcp,4550
gds-adppiw-db,udp,4550
ieee-mih,tcp,4551
ieee-mih,udp,4551
menandmice-mon,tcp,4552
menandmice-mon,udp,4552
icshostsvc,tcp,4553
unknown,udp,4553
msfrs,tcp,4554
msfrs,udp,4554
rsip,tcp,4555
rsip,udp,4555
dtn-bundle-tcp,tcp,4556
dtn-bundle-udp,udp,4556
fax,tcp,4557
mtcevrunqss,udp,4557
mtcevrunqman,tcp,4558
mtcevrunqman,udp,4558
hylafax,tcp,4559
hylafax,udp,4559
unknown,udp,4560
unknown,udp,4562
amahi-anywhere,tcp,4563
unknown,udp,4563
unknown,udp,4565
kwtc,tcp,4566
kwtc,udp,4566
tram,tcp,4567
tram,udp,4567
bmc-reporting,tcp,4568
bmc-reporting,udp,4568
iax,tcp,4569
iax,udp,4569
deploymentmap,tcp,4570
unknown,udp,4571
cardifftec-back,tcp,4573
unknown,udp,4579
unknown,udp,4585
unknown,udp,4586
unknown,udp,4587
unknown,udp,4588
rid,tcp,4590
l3t-at-an,tcp,4591
l3t-at-an,udp,4591
hrpd-ith-at-an,tcp,4592
hrpd-ith-at-an,udp,4592
ipt-anri-anri,tcp,4593
ipt-anri-anri,udp,4593
ias-session,tcp,4594
ias-session,udp,4594
ias-paging,tcp,4595
ias-paging,udp,4595
ias-neighbor,tcp,4596
ias-neighbor,udp,4596
a21-an-1xbs,tcp,4597
a21-an-1xbs,udp,4597
a16-an-an,tcp,4598
a16-an-an,udp,4598
a17-an-an,tcp,4599
a17-an-an,udp,4599
piranha1,tcp,4600
piranha1,udp,4600
piranha2,tcp,4601
piranha2,udp,4601
mtsserver,tcp,4602
menandmice-upg,tcp,4603
irp,tcp,4604
sixchat,tcp,4605
sixid,tcp,4606
unknown,tcp,4609
unknown,udp,4610
unknown,udp,4611
ventoso,tcp,4621
unknown,udp,4622
unknown,udp,4629
unknown,udp,4634
unknown,tcp,4644
dots-signal,tcp,4646
unknown,udp,4646
unknown,tcp,4649
playsta2-app,tcp,4658
playsta2-app,udp,4658
playsta2-lob,tcp,4659
playsta2-lob,udp,4659
mosmig,tcp,4660
smaclmgr,udp,4660
kar2ouche,tcp,4661
kar2ouche,udp,4661
edonkey,tcp,4662
oms,udp,4662
noteit,tcp,4663
noteit,udp,4663
ems,tcp,4664
ems,udp,4664
contclientms,tcp,4665
contclientms,udp,4665
eportcomm,tcp,4666
edonkey,udp,4666
mmacomm,tcp,4667
mmacomm,udp,4667
mmaeds,tcp,4668
mmaeds,udp,4668
eportcommdata,tcp,4669
eportcommdata,udp,4669
light,tcp,4670
light,udp,4670
acter,tcp,4671
acter,udp,4671
rfa,tcp,4672
rfa,udp,4672
cxws,tcp,4673
cxws,udp,4673
appiq-mgmt,tcp,4674
appiq-mgmt,udp,4674
dhct-status,tcp,4675
dhct-status,udp,4675
dhct-alerts,tcp,4676
dhct-alerts,udp,4676
bcs,tcp,4677
bcs,udp,4677
traversal,tcp,4678
traversal,udp,4678
mgesupervision,tcp,4679
mgesupervision,udp,4679
mgemanagement,tcp,4680
mgemanagement,udp,4680
parliant,tcp,4681
parliant,udp,4681
finisar,tcp,4682
finisar,udp,4682
spike,tcp,4683
spike,udp,4683
rfid-rp1,tcp,4684
rfid-rp1,udp,4684
autopac,tcp,4685
autopac,udp,4685
msp-os,tcp,4686
msp-os,udp,4686
nst,tcp,4687
nst,udp,4687
mobile-p2p,tcp,4688
mobile-p2p,udp,4688
altovacentral,tcp,4689
altovacentral,udp,4689
prelude,tcp,4690
prelude,udp,4690
mtn,tcp,4691
mtn,udp,4691
conspiracy,tcp,4692
conspiracy,udp,4692
unknown,udp,4693
unknown,udp,4695
netxms-agent,tcp,4700
netxms-agent,udp,4700
netxms-mgmt,tcp,4701
netxms-mgmt,udp,4701
netxms-sync,tcp,4702
netxms-sync,udp,4702
npqes-test,tcp,4703
assuria-ins,tcp,4704
unknown,udp,4706
unknown,udp,4709
trinity-dist,tcp,4711
unknown,tcp,4712
pulseaudio,tcp,4713
unknown,udp,4713
truckstar,tcp,4725
truckstar,udp,4725
a26-fap-fgw,tcp,4726
a26-fap-fgw,udp,4726
fcis,tcp,4727
fcis-disc,udp,4727
capmux,tcp,4728
capmux,udp,4728
gsmtap,tcp,4729
gsmtap,udp,4729
gearman,tcp,4730
gearman,udp,4730
remcap,tcp,4731
ohmtrigger,tcp,4732
ohmtrigger,udp,4732
resorcs,tcp,4733
unknown,udp,4734
ipdr-sp,tcp,4737
ipdr-sp,udp,4737
solera-lpn,tcp,4738
solera-lpn,udp,4738
ipfix,sctp,4739
ipfix,tcp,4739
ipfix,udp,4739
ipfixs,sctp,4740
ipfixs,tcp,4740
ipfixs,udp,4740
lumimgrd,tcp,4741
lumimgrd,udp,4741
sicct,tcp,4742
sicct-sdp,udp,4742
openhpid,tcp,4743
openhpid,udp,4743
ifsp,tcp,4744
ifsp,udp,4744
fmp,tcp,4745
fmp,udp,4745
intelliadm-disc,tcp,4746
unknown,udp,4746
buschtrommel,tcp,4747
profilemac,tcp,4749
profilemac,udp,4749
ssad,tcp,4750
ssad,udp,4750
spocp,tcp,4751
spocp,udp,4751
snap,tcp,4752
snap,udp,4752
simon,tcp,4753
gre-in-udp,tcp,4754
gre-udp-dtls,tcp,4755
RDCenter,tcp,4756
unknown,udp,4757
unknown,tcp,4760
unknown,udp,4761
unknown,tcp,4767
unknown,udp,4769
unknown,tcp,4770
unknown,tcp,4771
unknown,udp,4773
converge,tcp,4774
unknown,udp,4777
unknown,tcp,4778
unknown,udp,4778
unknown,udp,4783
bfd-multi-ctl,tcp,4784
bfd-multi-ctl,udp,4784
cncp,tcp,4785
cncp,udp,4785
smart-install,tcp,4786
sia-ctrl-plane,tcp,4787
xmcp,tcp,4788
vxlan,tcp,4789
vxlan-gpe,tcp,4790
roce,tcp,4791
unknown,tcp,4793
unknown,udp,4794
unknown,udp,4797
unknown,udp,4798
iims,tcp,4800
iims,udp,4800
iwec,tcp,4801
iwec,udp,4801
ilss,tcp,4802
ilss,udp,4802
notateit,tcp,4803
notateit-disc,udp,4803
aja-ntv4-disc,tcp,4804
aja-ntv4-disc,udp,4804
unknown,udp,4807
unknown,udp,4812
unknown,tcp,4819
htcp,tcp,4827
squid-htcp,udp,4827
unknown,udp,4829
unknown,udp,4833
unknown,udp,4835
unknown,udp,4836
varadero-0,tcp,4837
varadero-0,udp,4837
varadero-1,tcp,4838
varadero-1,udp,4838
varadero-2,tcp,4839
varadero-2,udp,4839
opcua-tcp,tcp,4840
opcua-udp,udp,4840
quosa,tcp,4841
quosa,udp,4841
gw-asv,tcp,4842
gw-asv,udp,4842
opcua-tls,tcp,4843
opcua-tls,udp,4843
gw-log,tcp,4844
gw-log,udp,4844
wcr-remlib,tcp,4845
wcr-remlib,udp,4845
contamac_icm,tcp,4846
contamac_icm,udp,4846
wfc,tcp,4847
wfc,udp,4847
appserv-http,tcp,4848
appserv-http,udp,4848
appserv-https,tcp,4849
appserv-https,udp,4849
sun-as-nodeagt,tcp,4850
sun-as-nodeagt,udp,4850
derby-repli,tcp,4851
derby-repli,udp,4851
unknown,udp,4854
unknown,tcp,4859
unknown,udp,4859
unknown,tcp,4860
unify-debug,tcp,4867
unify-debug,udp,4867
phrelay,tcp,4868
phrelay,udp,4868
phrelaydbg,tcp,4869
phrelaydbg,udp,4869
cc-tracking,tcp,4870
cc-tracking,udp,4870
wired,tcp,4871
wired,udp,4871
unknown,tcp,4875
unknown,udp,4875
tritium-can,tcp,4876
lmcs,tcp,4877
inst-discovery,tcp,4878
wsdl-event,tcp,4879
unknown,udp,4879
hislip,tcp,4880
socp-t,tcp,4881
socp-t,udp,4881
socp-c,tcp,4882
socp-c,udp,4882
wmlserver,tcp,4883
hivestor,tcp,4884
hivestor,udp,4884
abbs,tcp,4885
abbs,udp,4885
xcap-portal,tcp,4888
unknown,udp,4888
xcap-control,tcp,4889
unknown,udp,4890
lyskom,tcp,4894
lyskom,udp,4894
unknown,udp,4896
radmin,tcp,4899
radmin-port,udp,4899
hfcs,tcp,4900
hfcs,udp,4900
flr_agent,tcp,4901
magiccontrol,tcp,4902
unknown,tcp,4903
unknown,udp,4907
unknown,udp,4910
lutap,tcp,4912
lutcp,tcp,4913
bones,tcp,4914
bones,udp,4914
frcs,tcp,4915
unknown,udp,4916
unknown,udp,4918
unknown,udp,4919
unknown,udp,4923
unknown,tcp,4931
unknown,udp,4934
an-signaling,tcp,4936
atsc-mh-ssc,tcp,4937
atsc-mh-ssc,udp,4937
unknown,udp,4938
eq-office-4940,tcp,4940
eq-office-4940,udp,4940
eq-office-4941,tcp,4941
eq-office-4941,udp,4941
eq-office-4942,tcp,4942
eq-office-4942,udp,4942
unknown,udp,4943
unknown,udp,4948
munin,tcp,4949
munin,udp,4949
sybasesrvmon,tcp,4950
sybasesrvmon,udp,4950
pwgwims,tcp,4951
pwgwims,udp,4951
sagxtsds,tcp,4952
sagxtsds,udp,4952
dbsyncarbiter,tcp,4953
unknown,udp,4953
unknown,udp,4955
unknown,udp,4961
unknown,udp,4962
unknown,udp,4963
ccss-qmm,tcp,4969
ccss-qmm,udp,4969
ccss-qsm,tcp,4970
ccss-qsm,udp,4970
burp,tcp,4971
unknown,udp,4972
unknown,udp,4973
ctxs-vpp,tcp,4980
webyast,tcp,4984
gerhcs,tcp,4985
mrip,tcp,4986
mrip,udp,4986
maybe-veritas,tcp,4987
smar-se-port1,udp,4987
smar-se-port2,tcp,4988
smar-se-port2,udp,4988
parallel,tcp,4989
parallel,udp,4989
busycal,tcp,4990
busycal,udp,4990
vrt,tcp,4991
vrt,udp,4991
maybe-veritas,tcp,4998
hfcs-manager,tcp,4999
hfcs-manager,udp,4999
upnp,tcp,5000
upnp,udp,5000
commplex-link,tcp,5001
commplex-link,udp,5001
rfe,tcp,5002
rfe,udp,5002
filemaker,tcp,5003
filemaker,udp,5003
avt-profile-1,tcp,5004
avt-profile-1,udp,5004
avt-profile-2,tcp,5005
avt-profile-2,udp,5005
wsm-server,tcp,5006
wsm-server,udp,5006
wsm-server-ssl,tcp,5007
wsm-server-ssl,udp,5007
synapsis-edge,tcp,5008
synapsis-edge,udp,5008
airport-admin,tcp,5009
winfs,udp,5009
telelpathstart,tcp,5010
telelpathstart,udp,5010
telelpathattack,tcp,5011
telelpathattack,udp,5011
nsp,tcp,5012
nsp,udp,5012
fmpro-v6,tcp,5013
fmpro-v6,udp,5013
onpsocket,tcp,5014
onpsocket,udp,5014
fmwp,tcp,5015
unknown,tcp,5016
unknown,tcp,5017
unknown,udp,5018
zenginkyo-1,tcp,5020
zenginkyo-1,udp,5020
zenginkyo-2,tcp,5021
zenginkyo-2,udp,5021
mice,tcp,5022
mice,udp,5022
htuilsrv,tcp,5023
htuilsrv,udp,5023
scpi-telnet,tcp,5024
scpi-telnet,udp,5024
scpi-raw,tcp,5025
scpi-raw,udp,5025
strexec-d,tcp,5026
strexec-d,udp,5026
strexec-s,tcp,5027
strexec-s,udp,5027
qvr,tcp,5028
infobright,tcp,5029
infobright,udp,5029
surfpass,tcp,5030
surfpass,udp,5030
dmp,tcp,5031
dmp,udp,5031
signacert-agent,tcp,5032
jtnetd-server,tcp,5033
jtnetd-status,tcp,5034
unknown,udp,5034
unknown,tcp,5040
asnaacceler8db,tcp,5042
asnaacceler8db,udp,5042
swxadmin,tcp,5043
swxadmin,udp,5043
lxi-evntsvc,tcp,5044
lxi-evntsvc,udp,5044
osp,tcp,5045
vpm-udp,tcp,5046
vpm-udp,udp,5046
iscape,tcp,5047
iscape,udp,5047
texai,tcp,5048
unknown,udp,5048
ivocalize,tcp,5049
ivocalize,udp,5049
mmcc,tcp,5050
mmcc,udp,5050
ida-agent,tcp,5051
ita-agent,udp,5051
ita-manager,tcp,5052
ita-manager,udp,5052
rlm,tcp,5053
rlm-admin,tcp,5054
unot,tcp,5055
unot,udp,5055
intecom-ps1,tcp,5056
intecom-ps1,udp,5056
intecom-ps2,tcp,5057
intecom-ps2,udp,5057
locus-disc,tcp,5058
locus-disc,udp,5058
sds,tcp,5059
sds,udp,5059
sip,sctp,5060
sip,tcp,5060
sip,udp,5060
sip-tls,sctp,5061
sip-tls,tcp,5061
sip-tls,udp,5061
na-localise,tcp,5062
na-localise,udp,5062
csrpc,tcp,5063
ca-1,tcp,5064
ca-1,udp,5064
ca-2,tcp,5065
ca-2,udp,5065
stanag-5066,tcp,5066
stanag-5066,udp,5066
authentx,tcp,5067
authentx,udp,5067
bitforestsrv,tcp,5068
unknown,udp,5068
i-net-2000-npr,tcp,5069
i-net-2000-npr,udp,5069
vtsas,tcp,5070
vtsas,udp,5070
powerschool,tcp,5071
powerschool,udp,5071
ayiya,tcp,5072
ayiya,udp,5072
tag-pm,tcp,5073
tag-pm,udp,5073
alesquery,tcp,5074
alesquery,udp,5074
pvaccess,tcp,5075
unknown,udp,5077
pixelpusher,tcp,5078
cp-spxrpts,tcp,5079
cp-spxrpts,udp,5079
onscreen,tcp,5080
onscreen,udp,5080
sdl-ets,tcp,5081
sdl-ets,udp,5081
qcp,tcp,5082
qcp,udp,5082
qfp,tcp,5083
qfp,udp,5083
llrp,tcp,5084
llrp,udp,5084
encrypted-llrp,tcp,5085
encrypted-llrp,udp,5085
aprigo-cs,tcp,5086
biotic,tcp,5087
unknown,tcp,5088
car,sctp,5090
unknown,tcp,5090
unknown,udp,5090
cxtp,sctp,5091
magpie,tcp,5092
magpie,udp,5092
sentinel-lm,tcp,5093
sentinel-lm,udp,5093
hart-ip,tcp,5094
hart-ip,udp,5094
unknown,tcp,5095
unknown,tcp,5096
unknown,udp,5096
unknown,tcp,5098
sentlm-srv2srv,tcp,5099
sentlm-srv2srv,udp,5099
admd,tcp,5100
socalia,udp,5100
admdog,tcp,5101
talarian-udp,udp,5101
admeng,tcp,5102
oms-nonsecure,udp,5102
actifio-c2c,tcp,5103
tinymessage,tcp,5104
tinymessage,udp,5104
hughes-ap,tcp,5105
hughes-ap,udp,5105
actifioudsagent,tcp,5106
actifioreplic,tcp,5107
unknown,udp,5109
unknown,udp,5110
taep-as-svc,tcp,5111
taep-as-svc,udp,5111
pm-cmdsvr,tcp,5112
pm-cmdsvr,udp,5112
unknown,udp,5113
ev-services,tcp,5114
autobuild,tcp,5115
emb-proj-cmd,tcp,5116
emb-proj-cmd,udp,5116
gradecam,tcp,5117
unknown,udp,5118
unknown,udp,5119
barracuda-bbs,tcp,5120
unknown,udp,5120
unknown,tcp,5121
unknown,tcp,5122
unknown,udp,5122
unknown,tcp,5125
nbt-pc,tcp,5133
nbt-pc,udp,5133
ppactivation,tcp,5134
erp-scale,tcp,5135
minotaur-sa,tcp,5136
minotaur-sa,udp,5136
ctsd,tcp,5137
ctsd,udp,5137
unknown,udp,5139
rmonitor_secure,tcp,5145
rmonitor_secure,udp,5145
social-alarm,tcp,5146
unknown,tcp,5147
atmp,tcp,5150
atmp,udp,5150
esri_sde,tcp,5151
esri_sde,udp,5151
sde-discovery,tcp,5152
sde-discovery,udp,5152
toruxserver,tcp,5153
bzflag,tcp,5154
bzflag,udp,5154
asctrl-agent,tcp,5155
asctrl-agent,udp,5155
rugameonline,tcp,5156
mediat,tcp,5157
snmpssh,tcp,5161
unknown,udp,5161
snmpssh-trap,tcp,5162
unknown,udp,5162
sbackup,tcp,5163
vpa,tcp,5164
vpa-disc,udp,5164
ife_icorp,tcp,5165
ife_icorp,udp,5165
winpcs,tcp,5166
winpcs,udp,5166
scte104,tcp,5167
scte104,udp,5167
scte30,tcp,5168
scte30,udp,5168
pcoip-mgmt,tcp,5172
unknown,udp,5174
unknown,udp,5185
unknown,udp,5187
aol,tcp,5190
aol,udp,5190
aol-1,tcp,5191
aol-1,udp,5191
aol-2,tcp,5192
aol-2,udp,5192
aol-3,tcp,5193
aol-3,udp,5193
cpscomm,tcp,5194
ampl-lic,tcp,5195
ampl-tableproxy,tcp,5196
unknown,udp,5196
tunstall-lwp,tcp,5197
targus-getdata,tcp,5200
targus-getdata,udp,5200
targus-getdata1,tcp,5201
targus-getdata1,udp,5201
targus-getdata2,tcp,5202
targus-getdata2,udp,5202
targus-getdata3,tcp,5203
targus-getdata3,udp,5203
unknown,udp,5204
unknown,udp,5207
unknown,udp,5208
nomad,tcp,5209
unknown,udp,5210
unknown,tcp,5212
unknown,tcp,5214
noteza,tcp,5215
unknown,tcp,5219
3exmp,tcp,5221
xmpp-client,tcp,5222
xmpp-client,udp,5222
hpvirtgrp,tcp,5223
hpvirtgrp,udp,5223
hpvirtctrl,tcp,5224
hpvirtctrl,udp,5224
hp-server,tcp,5225
hp-server,udp,5225
hp-status,tcp,5226
hp-status,udp,5226
perfd,tcp,5227
perfd,udp,5227
hpvroom,tcp,5228
unknown,udp,5228
jaxflow,tcp,5229
